anio,zona,sector,subsector,homoclave_col_fracc,seccion,descripcion_col_fracc,valor_m2,codigo_zona_homogenea,zona_homogenea
2023,Z2,C,MCC0,34,A,CALZ. INDEPENDENCIA CALZ. H. COLEGIO MILITAR - CALZ. DE LOS,1900.0,MCC034A,MCC034A
2023,Z3,D,MCC0,35,A,CALZ. INDEPENDENCIA CALLE RÍO CULIACÁN - CALZ. LIC. MANUEL GÓMEZ MORÍN,3400.0,MCC035A,MCC035A
2023,,,MCC0,CC036,A,CALZ. H. COLEGIO MILITAR CALLE MICHOACÁN - CALLE SINALOA,2100.0,MCC036A,MCC036A
2023,Z2,C,MCC0,37,A,CALLE UXMAL,1900.0,MCC037A,MCC037A
2023,Z1,B,MCC0,38,A,CALZ. GRAL. LÁZARO CÁRDENAS CALLE RIO DANUBIO - CALZ. HEROICO COLEGIO MILITAR,3300.0,MCC038A,MCC038A
2023,Z1,B,MCC0,38,B,CALZ. GRAL. LÁZARO CÁRDENAS PÁGINA 279 28 DE DICIEMBRE DE 2022. P E R I Ó D I C O O F I C I A L CALZ. MANUEL GÓMEZ MORÍN - CALLE RIO DANUBIO,2100.0,MCC038B,MCC038B
2023,Z1,A,MCC0,38,C,CALZ. GRAL. LÁZARO CÁRDENAS CARRETERA A SANTA ISABEL - CALZ. MANUEL GÓMEZ MORÍN,1600.0,MCC038C,MCC038C
2023,,,MCC0,CC039,A,AV. MICHOACÁN CALLE SAN LUIS GONZAGA - CALZ. DE LOS PRESIDENTES,1600.0,MCC039A,MCC039A
2023,Z3,D,MCC0,40,A,CALLE RÍO CULIACÁN CALZ. CUAUHTÉMOC - CALZ. INDEPENDENCIA,3000.0,MCC040A,MCC040A
2023,Z3,D,MCC0,40,B,CALLE RÍO CULIACÁN CALZ. INDEPENDENCIA - CALZ. GRAL. LÁZARO CÁRDENAS,3000.0,MCC040B,MCC040B
2023,Z2,D,MCC0,41,A,CALLE TUXTLA GUTIÉRREZ,1900.0,MCC041A,MCC041A
2023,Z6,K,MCC0,44,A,CALZ. ANÁHUAC CALZ. HECTOR TERÁN TERÁN - PASEO AVELLANEDA,2100.0,MCC044A,MCC044A
2023,Z3,E,MCC0,45,A,CALZ. INDEPENDENCIA CALZ. LIC. MANUEL GÓMEZ MORÍN - CALLE NOVENA,3700.0,MCC045A,MCC045A
2023,,,MCC0,CC046,A,CALZ. MANUEL GÓMEZ MORÍN CALZ. CETYS - CALZ. INDEPENDENCIA,3300.0,MCC046A,MCC046A
2023,,,MCC0,CC046,B,CALZ. MANUEL GÓMEZ MORÍN CALZ. INDEPENDENCIA - CALZ. LÁZARO CÁRDENAS,3300.0,MCC046B,MCC046B
2023,,,MCC0,CC046,C,CALZ. MANUEL GÓMEZ MORÍN CALZ. LÁZARO CÁRDENAS - CARRETERA SAN FELIPE,2100.0,MCC046C,MCC046C
2023,Z6,K,MCC0,47,A,CALZ. MANUEL GÓMEZ MORÍN CALLE GRANADA - CALZ. ANÁHUAC,2100.0,MCC047A,MCC047A
2023,Z6,K,MCC0,47,B,CALZ. MANUEL GÓMEZ MORÍN CALZ. LIC. HÉCTOR TERÁN TERÁN - CALLE GRANADA,1900.0,MCC047B,MCC047B
2023,,,MCC0,CC048,A,CALZ. H. COLEGIO MILITAR CALZ. CIUDAD DEL SOL - CALZ. GÓMEZ MORÍN,1900.0,MCC048A,MCC048A
2023,Z6,K,MCC0,50,A,CALZ. DE LOS MONARCAS LAGUNA XOCHIMILCO - AV. TORINO,1800.0,MCC050A,MCC050A
2023,Z4,H,MCC0,51,A,CALZ. ROSA DEL DESIERTO CALZ. LÁZARO CÁRDENAS - CALZ. GUSTAVO,2100.0,MCC051A,MCC051A
2023,Z1,B,MCC0,52,A,CARRETERA A SANTA ISABEL CALZ. MANUEL GÓMEZ MORÍN - CALLE YUGOSLAVIA,1300.0,MCC052A,MCC052A
2023,Z2,C,MCC0,53,A,"AVENIDA REFORMA CALLE ""H"" - CALZ. JUSTO SIERRA",4800.0,MCC053A,MCC053A
2023,Z2,C,MCC0,53,B,"AVENIDA REFORMA CALLE PEDRO F. PÉREZ Y RAMÍREZ- CALLE ""H""",4800.0,MCC053B,MCC053B
2023,Z2,C,MCC0,54,A,"AVENIDA FCO. I. MADERO CALLE ""H"" - CALZ. JUSTO SIERRA",4800.0,MCC054A,MCC054A
2023,Z2,C,MCC0,54,B,"AVENIDA FCO. I. MADERO CALLE PEDRO F. PÉREZ Y RAMÍREZ- CALLE ""H""",5300.0,MCC054B,MCC054B
2023,Z2,C,MCC0,55,A,AVENIDA ÁLVARO OBREGÓN CALLE PEDRO F. PÉREZ Y RAMÍREZ- CALLE JULIÁN CARRILLO,4000.0,MCC055A,MCC055A
2023,Z1,B,MCC0,56,A,CALZ. MANUEL GÓMEZ MORÍN AVENIDA CRISTÓBAL COLÓN - AVENIDA OAXACA,900.0,MCC056A,MCC056A
2023,Z1,B,MCC0,56,B,CALZ. MANUEL GÓMEZ MORÍN AVENIDA OAXACA - CARRETERA A SANTA ISABEL,1600.0,MCC056B,MCC056B
2023,Z1,B,MCC0,56,C,CALZ. MANUEL GÓMEZ MORÍN CARRETERA A SANTA ISABEL - CANAL REFORMA,1300.0,MCC056C,MCC056C
2023,Z1,B,MCC0,56,D,CALZ. MANUEL GÓMEZ MORÍN DREN REFORMA - PROLONGACIÓN CALZADA LÁZARO CÁRDENAS.,1300.0,MCC056D,MCC056D
2023,Z6,L,MCC0,57,A,CALZ. SANTIAGO VIDAURRI DREN - AVENIDA RUBÉN MARTÍNEZ VILLENA,1600.0,MCC057A,MCC057A
2023,Z6,L,MCC0,57,B,CALZ. SANTIAGO VIDAURRI AV. RUBÉN MARTÍNEZ VILLENA - CARRETERA A SAN FELIPE,1800.0,MCC057B,MCC057B
2023,Z6,K,MCC0,59,A,CALZ. LAGUNA XOCHIMILCO,1800.0,MCC059A,MCC059A
2023,,,,,1,ZONA 1,1600.0,MCU0011,MCU0011
2023,,,,,2,ZONA 2,1300.0,MCU0012,MCU0012
2023,,,,,3,ZONA 3,1500.0,MCU0013,MCU0013
2023,,,,,4,ZONA 4,1300.0,MCU0014,MCU0014
2023,,,,,1,ZONA 1,5300.0,MCU0021,MCU0021
2023,,,,,2,ZONA 2,4200.0,MCU0022,MCU0022
2023,,,,,3,ZONA 3,3200.0,MCU0023,MCU0023
2023,,,,,4,ZONA 4,1600.0,MCU0024,MCU0024
2023,,,,,1,ZONA 1,1800.0,MCU0031,MCU0031
2023,,,,,2,ZONA 2,1300.0,MCU0032,MCU0032
2023,,,,,3,ZONA 3,1300.0,MCU0033,MCU0033
2023,,,,,4,ZONA 4,1300.0,MCU0034,MCU0034
2023,,,,,1,ZONA 1,1300.0,MCU0041,MCU0041
2023,,,,,2,ZONA 2,1800.0,MCU0042,MCU0042
2023,,,,,3,ZONA 3,1800.0,MCU0043,MCU0043
2023,,,,,4,ZONA 4,1800.0,MCU0044,MCU0044
2023,,,,,5,ZONA 5,1300.0,MCU0045,MCU0045
2023,,,,,1,ZONA 1,1800.0,MCU0051,MCU0051
2023,,,,,2,ZONA 2,1500.0,MCU0052,MCU0052
2023,,,,,3,ZONA 3,1300.0,MCU0053,MCU0053
2023,,,,,4,ZONA 4,1300.0,MCU0054,MCU0054
2023,,,,,5,ZONA 5,1500.0,MCU0055,MCU0055
2023,,,,,6,ZONA 6,1300.0,MCU0056,MCU0056
2023,,,,,1,ZONA 1,2300.0,MCU0061,MCU0061
2023,,,,,2,ZONA 2,1700.0,MCU0062,MCU0062
2023,,,,,3,ZONA 3,800.0,MCU0063,MCU0063
2023,,,,,4,ZONA 4,1300.0,MCU0064,MCU0064
2023,,,,,1,ZONA 1,1600.0,MCU0071,MCU0071
2023,,,,,2,ZONA 2,1800.0,MCU0072,MCU0072
2023,,,,,3,ZONA 3,2900.0,MCU0073,MCU0073
2023,,,,,1,ZONA 1,1300.0,MCU0091,MCU0091
2023,,,,,2,ZONA 2,1600.0,MCU0092,MCU0092
2023,,,,,3,ZONA 3,1300.0,MCU0093,MCU0093
2023,,,,,1,ZONA 1,800.0,MCU0101,MCU0101
2023,,,,,2,ZONA 2,1600.0,MCU0102,MCU0102
2023,,,,,1,ZONA 1,1300.0,MCU0111,MCU0111
2023,,,MVA0,VA001,A,TIPO I,5900.0,MVA001A,MVA001A
2023,,,MVA0,VA001,B,TIPO II,2900.0,MVA001B,MVA001B
2023,,,MVA0,VA001,C,TIPO III,1300.0,MVA001C,MVA001C
2023,,,MVA0,VA001,D,TIPO IV,800.0,MVA001D,MVA001D
2023,Z7,V,MVA0,01,E,TIPO V,400.0,MVA001E,MVA001E
2023,Z10,I,MVA0,02,A,TIPO I,1000.0,MVA002A,MVA002A
2023,,,MVA0,VA002,B,TIPO II,500.0,MVA002B,MVA002B
2023,,,MVA0,VA002,C,TIPO III,400.0,MVA002C,MVA002C
2023,,,MVA0,VA002,D,TIPO IV,300.0,MVA002D,MVA002D
2023,Z9,I,MVA0,03,A,TIPO I,1000.0,MVA003A,MVA003A
2023,,,MVA0,VA003,B,TIPO II,600.0,MVA003B,MVA003B
2023,,,MVA0,VA003,C,TIPO III,500.0,MVA003C,MVA003C
2023,,,MVA0,VA003,D,TIPO IV,300.0,MVA003D,MVA003D
2023,Z8,I,MVA0,04,A,TIPO I,600.0,MVA004A,MVA004A
2023,,,MVA0,VA004,B,TIPO II,500.0,MVA004B,MVA004B
2023,,,MVA0,VA004,C,TIPO III,400.0,MVA004C,MVA004C
2023,,,MVA0,VA005,A,TIPO I,600.0,MVA005A,MVA005A
2023,,,MVA0,VA005,B,TIPO II,500.0,MVA005B,MVA005B
2023,,,MVA0,VA005,C,TIPO III,400.0,MVA005C,MVA005C
2023,,,MVA0,VA006,A,HABITACIONAL EN GENERAL,100.0,MVA006A,MVA006A
2023,Z12,C,MVA0,06,B,COMERCIAL E INDUSTRIAL,200.0,MVA006B,MVA006B
2023,,,MVAA,VAABB,A,DEL VALLE,1300.0,MVAABBA,MVAABBA
2023,,,MVAA,VAAOE,A,VALLE DE CUERVOS,600.0,MVAAOEA,MVAAOEA
2023,Z9,I,MVAC,C1,A,CALZ. DE LOS INSURGENTES,2000.0,MVACC1A,MVACC1A
2023,Z3,D,MXHA,AE,A,LA ESCONDIDA RESIDENCIAL,5800.0,MXHAAEA,MXHAAEA
2023,Z3,D,MXHA,AF,A,LAS FUENTES AMPLIACIÓN,2000.0,MXHAAFA,MXHAAFA
2023,Z3,E,MXHA,AH,A,LOS ÁLAMOS,2100.0,MXHAAHA,MXHAAHA
2023,Z3,E,MXHA,AL,A,ALAMITOS 1/3,1900.0,MXHAALA,MXHAALA
2023,Z3,D,MXHA,AL,B,ALAMITOS 2/3,2000.0,MXHAALB,MXHAALB
2023,Z3,D,MXHA,AL,C,ALAMITOS 3/3,2000.0,MXHAALC,MXHAALC
2023,Z3,D,MXHA,AV,A,AVIACIÓN,2600.0,MXHAAVA,MXHAAVA
2023,Z4,G,MXHA,AW,A,AMPLIACIÓN RESIDENCIAL VILLA FLORIDA,1300.0,MXHAAWA,MXHAAWA
2023,Z3,D,MXHA,AZ,A,RESIDENCIAL DE ANZA,2300.0,MXHAAZA,MXHAAZA
2023,Z3,E,MXHA,BF,A,BURÓCRATAS FEDERALES,2100.0,MXHABFA,MXHABFA
2023,Z4,H,MXHA,BG,A,BUGAMBILIAS,1300.0,MXHABGA,MXHABGA
2023,Z3,D,MXHA,BH,A,PRIVADA VISTA HERMOSA,5300.0,MXHABHA,MXHABHA
2023,Z3,D,MXHA,BJ,A,BENITO JUÁREZ,2000.0,MXHABJA,MXHABJA
2023,Z3,D,MXHA,BK,A,VILLAS CACHANILLA,2100.0,MXHABKA,MXHABKA
2023,Z3,F,MXHA,BQ,A,VILLA DEL CEDRO RESIDENCIAL,2300.0,MXHABQA,MXHABQA
2023,Z3,E,MXHA,BS,A,EL SAUZAL,2100.0,MXHABSA,MXHABSA
2023,Z3,F,MXHA,BT,A,BOSQUES DEL SOL,2600.0,MXHABTA,MXHABTA
2023,Z4,H,MXHA,BU,A,AMPLIACIÓN BUGAMBILIAS,1200.0,MXHABUA,MXHABUA
2023,Z4,G,MXHA,BZ,A,VILLAS DE LA REPÚBLICA,1300.0,MXHABZA,MXHABZA
2023,Z3,D,MXHA,CA,A,CANTÚ,5800.0,MXHACAA,MXHACAA
2023,Z2,C,MXHA,CB,A,BURÓCRATA,2100.0,MXHACBA,MXHACBA
2023,Z3,D,MXHA,CC,A,COMPUERTAS,2600.0,MXHACCA,MXHACCA
2023,Z1,B,MXHA,CF,A,27 DE SEPTIEMBRE,1900.0,MXHACFA,MXHACFA
2023,Z2,C,MXHA,CG,A,GUAJARDO,1600.0,MXHACGA,MXHACGA
2023,Z3,D,MXHA,CH,A,CHAPULTEPEC LOS PINOS,5800.0,MXHACHA,MXHACHA
2023,,,MXHA,CI,A,INDUSTRIAL,2100.0,MXHACIA,MXHACIA
2023,Z3,D,MXHA,CJ,A,CARBAJAL,1900.0,MXHACJA,MXHACJA
2023,Z6,K,MXHA,CK,A,EL CAMPANARIO,1300.0,MXHACKA,MXHACKA
2023,Z2,C,MXHA,CL,A,LIBERTAD,2100.0,MXHACLA,MXHACLA
2023,Z3,D,MXHA,CN,A,CUAUHTÉMOC NORTE 1/2,3200.0,MXHACNA,MXHACNA
2023,Z3,D,MXHA,CN,B,CUAUHTÉMOC NORTE 2/2,2600.0,MXHACNB,MXHACNB
2023,Z3,D,MXHA,CO,A,CONSTITUCIÓN,2000.0,MXHACOA,MXHACOA
2023,Z3,D,MXHA,CR,A,ROMA,2000.0,MXHACRA,MXHACRA
2023,Z3,D,MXHA,CS,A,CUAUHTÉMOC SUR 1/2,3200.0,MXHACSA,MXHACSA
2023,Z3,D,MXHA,CS,B,CUAUHTÉMOC SUR 2/2,2600.0,MXHACSB,MXHACSB
2023,Z3,D,MXHA,CV,A,VALLARTA,2600.0,MXHACVA,MXHACVA
2023,Z3,E,MXHA,CY,A,RESIDENCIAL CASA MAYA,3400.0,MXHACYA,MXHACYA
2023,Z2,C,MXHA,CZ,A,ESPERANZA AGRÍCOLA,1600.0,MXHACZA,MXHACZA
2023,Z6,K,MXHA,DJ,A,JUVENTUD DEPORTIVA 2000,1600.0,MXHADJA,MXHADJA
2023,Z3,D,MXHA,DL,A,LAS DELICIAS,2000.0,MXHADLA,MXHADLA
2023,Z3,D,MXHA,DP,A,DEL PERIODISTA,2600.0,MXHADPA,MXHADPA
2023,Z4,H,MXHA,DZ,A,PRADERA DEL SOL,1300.0,MXHADZA,MXHADZA
2023,Z3,D,MXHA,EC,A,ZONA URBANA EX-EJIDO COAHUILA 2/2,1900.0,MXHAECA,MXHAECA
2023,Z4,H,MXHA,EH,A,PRIVADA ELISAURA,1300.0,MXHAEHA,MXHAEHA
2023,Z3,D,MXHA,EJ,A,ESTATUTO JURÍDICO,2000.0,MXHAEJA,MXHAEJA
2023,Z4,H,MXHA,EL,A,ELISAURA,1300.0,MXHAELA,MXHAELA
2023,Z3,D,MXHA,FD,A,SAN FERNANDO,2300.0,MXHAFDA,MXHAFDA
2023,Z3,D,MXHA,FH,A,RESIDENCIAL SANTA FE,2300.0,MXHAFHA,MXHAFHA
2023,Z1,B,MXHA,FJ,A,MISIÓN DE SAN FRANCISCO JAVIER,1100.0,MXHAFJA,MXHAFJA
2023,Z2,C,MXHA,FM,A,JARDINES DE SAN MARCOS,2100.0,MXHAFMA,MXHAFMA
2023,Z3,D,MXHA,FP,A,PARCELA 44,2600.0,MXHAFPA,MXHAFPA
2023,Z2,C,MXHA,FR,A,RESIDENCIAS 1/2,3200.0,MXHAFRA,MXHAFRA
2023,Z2,C,MXHA,FR,B,RESIDENCIAS 2/2,3000.0,MXHAFRB,MXHAFRB
2023,Z3,D,MXHA,FS,A,SONORA,2600.0,MXHAFSA,MXHAFSA
2023,Z2,C,MXHA,FT,A,ESTEBAN CANTÚ,2100.0,MXHAFTA,MXHAFTA
2023,Z2,C,MXHA,FX,A,LAS FLORES 1/2,2300.0,MXHAFXA,MXHAFXA
2023,Z2,C,MXHA,FX,B,LAS FLORES 2/2,2600.0,MXHAFXB,MXHAFXB
2023,Z4,N,MXHA,GB,A,SOL DE PUEBLA,1300.0,MXHAGBA,MXHAGBA
2023,Z2,C,MXHA,GF,A,DR. VALENTÍN GÓMEZ FARÍAS,1600.0,MXHAGFA,MXHAGFA
2023,Z6,K,MXHA,GH,A,GRAN HACIENDA,1300.0,MXHAGHA,MXHAGHA
2023,Z4,H,MXHA,GO,A,GONZÁLEZ ORTEGA,1200.0,MXHAGOA,MXHAGOA
2023,Z4,H,MXHA,GP,A,AMPLIACIÓN GONZÁLEZ ORTEGA PONIENTE,1200.0,MXHAGPA,MXHAGPA
2023,Z6,K,MXHA,GV,A,RESIDENCIAL GRAN VENECIA,2400.0,MXHAGVA,MXHAGVA
2023,Z3,F,MXHA,GX,A,CERRADA DEL NOGAL,2600.0,MXHAGXA,MXHAGXA
2023,Z3,E,MXHA,GZ,A,LAS GARZAS,2100.0,MXHAGZA,MXHAGZA
2023,Z3,D,MXHA,HA,A,LAS HADAS,1900.0,MXHAHAA,MXHAHAA
2023,Z4,H,MXHA,HB,A,HARO BARNETT,1200.0,MXHAHBA,MXHAHBA
2023,Z3,E,MXHA,HF,A,HEGA,2100.0,MXHAHFA,MXHAHFA
2023,Z6,K,MXHA,HL,A,HACIENDA DEL REAL,1600.0,MXHAHLA,MXHAHLA
2023,Z2,C,MXHA,HN,A,HÉROE DE NACOZARI,2100.0,MXHAHNA,MXHAHNA
2023,Z6,K,MXHA,HQ,A,HACIENDA REAL,1300.0,MXHAHQA,MXHAHQA
2023,Z5,I,MXHA,HT,A,HACIENDA DE LOS PORTALES,1000.0,MXHAHTA,MXHAHTA
2023,Z6,K,MXHA,HV,A,HACIENDA DEL BOSQUE,1500.0,MXHAHVA,MXHAHVA
2023,Z3,D,MXHA,HW,A,HACIENDA DE LOURDES,2000.0,MXHAHWA,MXHAHWA
2023,Z3,E,MXHA,HX,A,HACIENDA DORADA,1500.0,MXHAHXA,MXHAHXA
2023,Z4,G,MXHA,HY,A,HACIENDA DEL RÍO,1900.0,MXHAHYA,MXHAHYA
2023,Z2,C,MXHA,IC,A,CALAFIA,3200.0,MXHAICA,MXHAICA
2023,Z3,D,MXHA,IE,A,INSURGENTES ESTE,3200.0,MXHAIEA,MXHAIEA
2023,Z1,B,MXHA,IF,A,RESIDENCIAL SAN FRANCISCO,1900.0,MXHAIFA,MXHAIFA
2023,Z3,E,MXHA,IH,A,HACIENDA DE MÁLAGA,2100.0,MXHAIHA,MXHAIHA
2023,Z3,D,MXHA,IN,A,INDEPENDENCIA 1/2,3200.0,MXHAINA,MXHAINA
2023,Z3,D,MXHA,IN,B,INDEPENDENCIA 2/2,2600.0,MXHAINB,MXHAINB
2023,Z2,C,MXHA,IT,A,CALISSS,3200.0,MXHAITA,MXHAITA
2023,Z3,E,MXHA,IU,A,IBIZA RESIDENCIAL,2100.0,MXHAIUA,MXHAIUA
2023,Z2,C,MXHA,IW,A,INSURGENTES OESTE,3200.0,MXHAIWA,MXHAIWA
2023,Z3,E,MXHA,IX,A,IMSS SIGLO XXI,2100.0,MXHAIXA,MXHAIXA
2023,Z3,E,MXHA,IY,A,PRIVADA ANTIGUA,2100.0,MXHAIYA,MXHAIYA
2023,Z2,C,MXHA,JA,A,AMPLIACIÓN JARDINES DEL LAGO,3200.0,MXHAJAA,MXHAJAA
2023,Z2,C,MXHA,JB,A,JABONERA,1500.0,MXHAJBA,MXHAJBA
2023,Z1,A,MXHA,JG,A,FINCA LOS JAZMINES,1000.0,MXHAJGA,MXHAJGA
2023,Z2,C,MXHA,JL,A,JARDINES DEL LAGO 1/2 (SECCIÓN BOSQUES),3200.0,MXHAJLA,MXHAJLA
2023,Z2,C,MXHA,JL,B,JARDINES DEL LAGO 2/2 (SECCIÓN ISLAS),2300.0,MXHAJLB,MXHAJLB
2023,Z2,C,MXHA,JM,A,JOSUÉ MOLINA,2100.0,MXHAJMA,MXHAJMA
2023,Z3,E,MXHA,JR,A,SAN JERÓNIMO,3400.0,MXHAJRA,MXHAJRA
2023,Z2,C,MXHA,JS,A,JUSTO SIERRA,5800.0,MXHAJSA,MXHAJSA
2023,Z3,D,MXHA,JV,A,JARDINES DEL VALLE,6300.0,MXHAJVA,MXHAJVA
2023,Z6,K,MXHA,KG,A,VILLA RESIDENCIAL CASA MAGNA,1300.0,MXHAKGA,MXHAKGA
2023,Z5,I,MXHA,KH,A,CASA DIGNA,900.0,MXHAKHA,MXHAKHA
2023,Z2,C,MXHA,KI,A,IRRIGACIÓN,2300.0,MXHAKIA,MXHAKIA
2023,Z3,E,MXHA,KJ,A,JARDINES DE LA ARBOLEDA,2100.0,MXHAKJA,MXHAKJA
2023,Z3,F,MXHA,KN,A,MAYAKHAN RESIDENCIAL,2600.0,MXHAKNA,MXHAKNA
2023,Z6,K,MXHA,KQ,A,RESIDENCIAL QUINTA DEL REY,1300.0,MXHAKQA,MXHAKQA
2023,Z3,D,MXHA,KR,A,VILLAS DEL ROSARIO,2000.0,MXHAKRA,MXHAKRA
2023,Z3,D,MXHA,KV,A,CATAVIÑA 1/2,4800.0,MXHAKVA,MXHAKVA
2023,Z3,D,MXHA,KV,B,CATAVIÑA 2/2,5000.0,MXHAKVB,MXHAKVB
2023,Z3,E,MXHA,KW,A,LAS MISIONES,2100.0,MXHAKWA,MXHAKWA
2023,Z6,K,MXHA,KY,A,RESIDENCIAL QUINTA DEL REY,1300.0,MXHAKYA,MXHAKYA
2023,Z3,E,MXHA,KZ,A,RESIDENCIAL SAN SEBASTIÁN,2600.0,MXHAKZA,MXHAKZA
2023,Z3,E,MXHA,LB,A,RANCHO LA BODEGA,2100.0,MXHALBA,MXHALBA
2023,Z6,L,MXHA,LC,A,LAGUNA CAMPESTRE 1/2,2100.0,MXHALCA,MXHALCA
